Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
14:38:21.230,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.240,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.250,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.260,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.270,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.280,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.290,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.300,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.310,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.320,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.330,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.340,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.350,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.360,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.370,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.380,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.400,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.410,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.420,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.430,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:38:21.440,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
