Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
14:42:44.821,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.831,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.841,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.851,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.861,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.871,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.881,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.891,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.901,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.911,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.921,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.931,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.941,0xFF01,13,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.951,0xFF03,14,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.971,0xFF01,15,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.980,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:44.991,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.001,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.010,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.020,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.031,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.040,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.050,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.061,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.071,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.080,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.090,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.100,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.110,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.121,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.131,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.140,0xFF01,32,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.150,0xFF03,33,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.160,0xFF01,34,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.170,0xFF01,35,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.180,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.190,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.200,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.210,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.220,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.230,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.240,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.250,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.260,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.270,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.280,0xFF00,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.290,0xFF00,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.300,0xFF00,48,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.310,0xFF00,49,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.320,0xFF00,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.330,0xFF00,51,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.340,0xFF01,52,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.350,0xFF03,53,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.360,0xFF01,54,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.370,0xFF01,55,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.380,0xFF00,56,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.390,0xFF00,57,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.400,0xFF00,58,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.410,0xFF00,59,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.420,0xFF00,60,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.430,0xFF00,61,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.440,0xFF00,62,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.450,0xFF00,63,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.460,0xFF00,64,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.470,0xFF00,65,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.479,0xFF00,66,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.490,0xFF00,67,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.500,0xFF00,68,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.510,0xFF00,69,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.519,0xFF00,70,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.530,0xFF00,71,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.540,0xFF01,72,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.549,0xFF03,73,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.560,0xFF01,74,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.570,0xFF01,75,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.580,0xFF00,76,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
14:42:45.590,0xFF00,77,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
