Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
12:16:24.961,0xFF02,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:24.971,0xFF02,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:24.981,0xFF02,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:24.991,0xFF02,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.001,0xFF02,5,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.011,0xFF02,6,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.021,0xFF02,7,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.031,0xFF02,8,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.041,0xFF03,9,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.051,0xFF03,10,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.061,0xFF03,11,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.071,0xFF03,12,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.081,0xFF03,13,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.091,0xFF03,14,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.101,0xFF03,15,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.111,0xFF02,16,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.121,0xFF02,17,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.131,0xFF02,18,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.141,0xFF02,19,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.151,0xFF02,20,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.161,0xFF02,21,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.171,0xFF02,22,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.181,0xFF02,23,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.191,0xFF03,24,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.201,0xFF03,25,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.211,0xFF03,26,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.221,0xFF03,27,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.231,0xFF03,28,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.241,0xFF03,29,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.251,0xFF03,30,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.261,0xFF02,31,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.271,0xFF02,32,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.281,0xFF02,33,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.291,0xFF02,34,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.301,0xFF02,35,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.310,0xFF02,36,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.321,0xFF02,37,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.331,0xFF02,38,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.341,0xFF03,39,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:16:25.351,0xFF03,40,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
