Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
16:08:43.359,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.369,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.379,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.389,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.399,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.409,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.419,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.429,0xFF01,8,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.439,0xFF03,9,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.449,0xFF03,10,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.459,0xFF02,11,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.469,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.479,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.489,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.499,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.509,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.519,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.529,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.539,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.549,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.559,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.569,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.579,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.589,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.598,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.608,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.619,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.629,0xFF01,28,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.639,0xFF03,29,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.649,0xFF03,30,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.659,0xFF02,31,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.669,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.678,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:08:43.688,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
