Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
16:05:41.802,0xFF02,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.812,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.822,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.832,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.842,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.852,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.862,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.872,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.883,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.893,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.903,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.912,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.922,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.932,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.942,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.952,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.962,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.972,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.982,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:41.992,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:42.002,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:42.012,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:42.022,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:42.032,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16:05:42.042,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
