Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:06:05.696,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.706,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.716,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.736,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.746,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.756,0xFF02,6,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.766,0xFF02,7,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.776,0xFF02,8,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.786,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.796,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.806,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.816,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.826,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.836,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.846,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.856,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.866,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.876,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.886,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.896,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.906,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.916,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.926,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.936,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.946,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.956,0xFF02,26,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.966,0xFF02,27,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.976,0xFF02,28,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.986,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:05.995,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.005,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.015,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.025,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.035,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.045,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.055,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.065,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.076,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.085,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.095,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.105,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.115,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.125,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:06:06.135,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
