Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:04:26.720,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.730,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.740,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.750,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.760,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.770,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.780,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.790,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.800,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.810,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.820,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.830,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.840,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.850,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.860,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.870,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.880,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.900,0xFF02,18,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.910,0xFF02,19,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.920,0xFF02,20,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.930,0xFF02,21,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.940,0xFF02,22,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.950,0xFF02,23,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.960,0xFF02,24,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.970,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.980,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:26.990,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.000,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.010,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.020,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.030,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.040,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.050,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.060,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.070,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.080,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.090,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.100,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.109,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.120,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.130,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.140,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.150,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.160,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.169,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.179,0xFF00,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.189,0xFF00,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:04:27.199,0xFF00,48,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
