Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:41:34.622,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.632,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.642,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.652,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.662,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.672,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.682,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.692,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.702,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.712,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.722,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.732,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.742,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.752,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.762,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.772,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.782,0xFF02,17,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.792,0xFF02,18,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.802,0xFF02,19,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.812,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.822,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.832,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.842,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.852,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.862,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.872,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.882,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.892,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.902,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.912,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.922,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:41:34.932,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
