Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:49:31.227,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.237,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.247,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.257,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.267,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.277,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.287,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.297,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.307,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.317,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.327,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.337,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.347,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.357,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.367,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.377,0xFF02,16,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.387,0xFF02,17,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.397,0xFF02,18,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.407,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.417,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:49:31.427,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
