Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:47:09.662,0xFF02,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.672,0xFF02,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.682,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.692,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.702,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.712,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.722,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.732,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.742,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.752,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.762,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.772,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.781,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.791,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.802,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.812,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.822,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.832,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.841,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.861,0xFF02,20,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.872,0xFF02,21,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.882,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.891,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.901,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.911,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.921,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:47:09.931,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
