Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:50:54.630,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.640,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.650,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.660,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.670,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.680,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.690,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.700,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.710,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.720,0xFF02,10,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.730,0xFF02,11,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.740,0xFF02,12,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.750,0xFF02,13,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.760,0xFF02,14,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.770,0xFF02,15,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.780,0xFF02,16,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.790,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.800,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.810,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.820,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.830,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.840,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.850,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.860,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.870,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.880,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.890,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.900,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.910,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.920,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.930,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.939,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.950,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.960,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.970,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.980,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.990,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:54.999,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.009,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.019,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.029,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.039,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.050,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.059,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.069,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.079,0xFF00,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.089,0xFF00,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.099,0xFF00,48,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:50:55.109,0xFF00,49,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
