Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:44:40.101,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.111,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.121,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.131,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.141,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.151,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.161,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.171,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.181,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.191,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.201,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.211,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.221,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.231,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.241,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.251,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.261,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.271,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.281,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.291,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.301,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.311,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.321,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.331,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.341,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.351,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.361,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.371,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.381,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.391,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.401,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.411,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.421,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.431,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.441,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.451,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.461,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.471,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:44:40.481,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
