Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:51:48.346,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.356,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.366,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.376,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.386,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.396,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.406,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.416,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.436,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.446,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.456,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.466,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.476,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.486,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.496,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.506,0xFF02,16,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.516,0xFF02,17,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.526,0xFF02,18,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.536,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.546,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.556,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.566,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.576,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.586,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.596,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.606,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.616,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.626,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.636,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.646,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.656,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.666,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.676,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.686,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.696,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.705,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.716,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.726,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.736,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.746,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.756,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.766,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.776,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.785,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.795,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.806,0xFF02,46,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:51:48.816,0xFF02,47,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
