Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:26:02.402,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.412,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.422,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.432,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.442,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.452,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.462,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.472,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.482,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.492,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.502,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.512,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.522,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.532,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.542,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.552,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.562,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.572,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.582,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.592,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.602,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.612,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.622,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.632,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.642,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.652,0xFF02,26,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.662,0xFF02,27,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.672,0xFF02,28,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.682,0xFF02,29,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.692,0xFF02,30,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.702,0xFF02,31,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.712,0xFF02,32,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.722,0xFF02,33,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.732,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.742,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.752,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.762,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.772,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.782,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.792,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.802,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.812,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.822,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.832,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.841,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.852,0xFF00,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:26:02.872,0xFF00,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
