Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
15:48:47.214,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.224,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.234,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.244,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.254,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.264,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.274,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.284,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.294,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.304,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.314,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.324,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.334,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.344,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.354,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.364,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.374,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.384,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.394,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.404,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.414,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.424,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.434,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.444,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.454,0xFF02,25,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.464,0xFF02,26,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.474,0xFF02,27,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.484,0xFF02,28,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.493,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.504,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.514,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.524,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.533,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.543,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.553,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.563,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.574,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.584,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.593,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.603,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.613,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.624,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.633,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.643,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.653,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.663,0xFF00,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.673,0xFF00,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.683,0xFF00,48,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.694,0xFF00,49,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.714,0xFF00,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.723,0xFF00,51,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.733,0xFF00,52,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.743,0xFF00,53,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.753,0xFF02,54,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.763,0xFF02,55,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.773,0xFF02,56,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.783,0xFF02,57,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.793,0xFF00,58,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.803,0xFF00,59,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.813,0xFF00,60,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.823,0xFF00,61,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.834,0xFF00,62,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.843,0xFF00,63,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.853,0xFF00,64,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.863,0xFF00,65,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.873,0xFF00,66,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.883,0xFF00,67,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.893,0xFF00,68,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.903,0xFF00,69,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.913,0xFF00,70,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.923,0xFF00,71,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.933,0xFF00,72,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.943,0xFF00,73,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.953,0xFF00,74,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.963,0xFF00,75,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.973,0xFF00,76,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.983,0xFF00,77,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:47.993,0xFF00,78,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.003,0xFF00,79,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.013,0xFF00,80,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.023,0xFF00,81,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.033,0xFF00,82,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.043,0xFF00,83,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.053,0xFF02,84,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.063,0xFF02,85,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.073,0xFF02,86,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.083,0xFF02,87,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.093,0xFF00,88,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.103,0xFF00,89,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.113,0xFF00,90,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.123,0xFF00,91,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.133,0xFF00,92,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.143,0xFF00,93,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.153,0xFF00,94,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.163,0xFF00,95,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.172,0xFF00,96,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.183,0xFF00,97,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.193,0xFF00,98,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.203,0xFF00,99,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.212,0xFF00,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.222,0xFF00,101,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.232,0xFF00,102,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
15:48:48.242,0xFF00,103,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
