Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
12:17:42.639,0xFF02,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.649,0xFF03,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.659,0xFF03,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.669,0xFF02,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.679,0xFF02,5,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.689,0xFF03,6,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.699,0xFF03,7,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.709,0xFF02,8,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.719,0xFF03,9,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.729,0xFF03,10,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.739,0xFF02,11,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.749,0xFF02,12,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.759,0xFF03,13,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.769,0xFF03,14,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.779,0xFF02,15,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.789,0xFF02,16,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.799,0xFF03,17,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.809,0xFF03,18,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.819,0xFF02,19,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.829,0xFF02,20,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.839,0xFF03,21,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.849,0xFF03,22,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.859,0xFF02,23,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.868,0xFF03,24,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.878,0xFF03,25,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.889,0xFF02,26,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.899,0xFF02,27,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.909,0xFF03,28,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.918,0xFF03,29,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.929,0xFF02,30,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.939,0xFF02,31,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:17:42.948,0xFF03,32,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
