Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
12:42:51.368,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.378,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.388,0xFF02,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.398,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.408,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.418,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.428,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.438,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.448,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.458,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.468,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.478,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.488,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.498,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.508,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.518,0xFF02,16,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.528,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.538,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.548,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.558,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.568,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.578,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.588,0xFF02,23,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.598,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.608,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.618,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.628,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.638,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.648,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.658,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.668,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.678,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.688,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.698,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.708,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.718,0xFF02,36,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.728,0xFF02,37,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.738,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.748,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.757,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.767,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.777,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.787,0xFF02,43,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.797,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.807,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.817,0xFF00,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.827,0xFF00,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.837,0xFF00,48,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.847,0xFF00,49,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.857,0xFF00,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.867,0xFF00,51,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.877,0xFF00,52,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.887,0xFF02,53,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.897,0xFF02,54,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.907,0xFF00,55,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.917,0xFF02,56,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.927,0xFF02,57,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.937,0xFF00,58,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.947,0xFF00,59,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.957,0xFF00,60,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.967,0xFF00,61,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.987,0xFF02,62,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:42:51.997,0xFF00,63,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
