Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
12:41:10.995,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.005,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.015,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.025,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.035,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.045,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.055,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.065,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.075,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.085,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.095,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.105,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.115,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.125,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.135,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.155,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.165,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.175,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.185,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.195,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.205,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.215,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.225,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.235,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.245,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.255,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.265,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.275,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.285,0xFF02,29,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.295,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.304,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.315,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.325,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.335,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.345,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.354,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.364,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.374,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.384,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.395,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.405,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.414,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.424,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.434,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.444,0xFF02,45,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.454,0xFF00,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.464,0xFF00,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.474,0xFF02,48,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.484,0xFF02,49,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.494,0xFF02,50,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.504,0xFF00,51,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.515,0xFF00,52,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.524,0xFF00,53,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.534,0xFF00,54,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.544,0xFF00,55,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.554,0xFF00,56,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.564,0xFF00,57,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.574,0xFF00,58,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.584,0xFF02,59,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.594,0xFF00,60,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.604,0xFF00,61,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.614,0xFF00,62,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.624,0xFF00,63,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.634,0xFF00,64,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.644,0xFF00,65,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.654,0xFF00,66,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.664,0xFF00,67,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.674,0xFF00,68,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.684,0xFF00,69,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.694,0xFF00,70,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.704,0xFF00,71,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.714,0xFF00,72,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.724,0xFF00,73,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.734,0xFF00,74,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.744,0xFF02,75,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.754,0xFF00,76,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.764,0xFF00,77,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.774,0xFF02,78,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.784,0xFF02,79,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.794,0xFF02,80,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.804,0xFF00,81,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.814,0xFF00,82,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.824,0xFF00,83,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.834,0xFF00,84,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.844,0xFF00,85,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.854,0xFF00,86,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.864,0xFF00,87,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.874,0xFF00,88,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.883,0xFF02,89,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.893,0xFF00,90,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.904,0xFF00,91,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.914,0xFF00,92,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.924,0xFF00,93,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.934,0xFF00,94,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.943,0xFF00,95,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.954,0xFF00,96,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.964,0xFF00,97,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.973,0xFF00,98,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.983,0xFF00,99,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:11.993,0xFF00,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.003,0xFF00,101,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.013,0xFF00,102,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.023,0xFF00,103,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.033,0xFF00,104,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.044,0xFF02,105,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.053,0xFF02,106,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.063,0xFF00,107,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.073,0xFF02,108,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.083,0xFF02,109,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.093,0xFF02,110,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.103,0xFF00,111,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.113,0xFF00,112,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.123,0xFF00,113,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.133,0xFF00,114,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.153,0xFF00,115,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.163,0xFF00,116,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.173,0xFF00,117,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.183,0xFF02,118,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.193,0xFF00,119,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.203,0xFF00,120,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.213,0xFF00,121,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.223,0xFF00,122,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.233,0xFF00,123,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.243,0xFF00,124,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.253,0xFF00,125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.263,0xFF00,126,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.273,0xFF00,127,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.283,0xFF00,128,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.293,0xFF00,129,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.303,0xFF00,130,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.313,0xFF00,131,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.323,0xFF00,132,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.333,0xFF00,133,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.343,0xFF02,134,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.353,0xFF00,135,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.363,0xFF00,136,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.373,0xFF02,137,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.383,0xFF02,138,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.393,0xFF02,139,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.403,0xFF00,140,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.413,0xFF00,141,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.423,0xFF00,142,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.433,0xFF00,143,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.443,0xFF00,144,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.453,0xFF00,145,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.463,0xFF00,146,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.473,0xFF00,147,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.483,0xFF00,148,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.493,0xFF00,149,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.503,0xFF00,150,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.513,0xFF00,151,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.523,0xFF00,152,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.533,0xFF00,153,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.543,0xFF00,154,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.553,0xFF00,155,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.563,0xFF00,156,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.573,0xFF00,157,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.583,0xFF00,158,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.592,0xFF00,159,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.602,0xFF00,160,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.612,0xFF00,161,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.622,0xFF00,162,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.633,0xFF00,163,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.642,0xFF02,164,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.652,0xFF00,165,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:41:12.662,0xFF00,166,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
