Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
12:46:49.079,0xFF02,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.089,0xFF02,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.099,0xFF02,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.109,0xFF02,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.119,0xFF02,5,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.129,0xFF02,6,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.139,0xFF02,7,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.149,0xFF02,8,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.159,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.169,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.179,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.189,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.199,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.209,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.219,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.229,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.239,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.249,0xFF00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.259,0xFF00,19,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.269,0xFF00,20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.279,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.289,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.299,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.309,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.319,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.329,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.339,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.349,0xFF02,28,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.359,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.369,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.379,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.388,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.398,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.408,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.418,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.428,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.439,0xFF00,37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.449,0xFF00,38,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.459,0xFF00,39,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.468,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.478,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.488,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.499,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.509,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:46:49.518,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
