Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
12:57:33.322,0xFF00,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.332,0xFF00,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.342,0xFF00,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.352,0xFF00,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.362,0xFF00,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.372,0xFF00,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.382,0xFF00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.392,0xFF00,8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.402,0xFF00,9,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.412,0xFF00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.422,0xFF00,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.432,0xFF00,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.442,0xFF00,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.452,0xFF00,14,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.462,0xFF00,15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.472,0xFF00,16,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.482,0xFF00,17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.492,0xFF02,18,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.502,0xFF02,19,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.512,0xFF02,20,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.532,0xFF00,21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.542,0xFF00,22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.551,0xFF00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.561,0xFF00,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.571,0xFF00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.581,0xFF00,26,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.592,0xFF00,27,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.601,0xFF00,28,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.611,0xFF00,29,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.621,0xFF00,30,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.631,0xFF00,31,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.641,0xFF00,32,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.651,0xFF00,33,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.661,0xFF00,34,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.671,0xFF00,35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.681,0xFF00,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.691,0xFF02,37,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.701,0xFF02,38,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.711,0xFF02,39,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.721,0xFF00,40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.731,0xFF00,41,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.741,0xFF00,42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.751,0xFF00,43,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.761,0xFF00,44,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.771,0xFF00,45,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.781,0xFF00,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.791,0xFF00,47,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.801,0xFF00,48,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.811,0xFF00,49,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.821,0xFF00,50,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.831,0xFF00,51,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.841,0xFF00,52,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.851,0xFF00,53,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.861,0xFF00,54,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.871,0xFF00,55,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.881,0xFF00,56,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.891,0xFF02,57,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.901,0xFF02,58,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.911,0xFF02,59,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.921,0xFF00,60,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.931,0xFF00,61,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.941,0xFF00,62,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.951,0xFF00,63,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.961,0xFF00,64,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.971,0xFF00,65,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.981,0xFF00,66,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:33.991,0xFF00,67,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.001,0xFF00,68,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.011,0xFF00,69,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.021,0xFF00,70,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.031,0xFF00,71,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.041,0xFF00,72,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.051,0xFF00,73,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.061,0xFF00,74,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.071,0xFF00,75,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.081,0xFF00,76,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.090,0xFF02,77,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.101,0xFF02,78,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.111,0xFF02,79,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.121,0xFF00,80,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.130,0xFF00,81,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.141,0xFF00,82,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.150,0xFF00,83,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.160,0xFF00,84,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.171,0xFF00,85,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.181,0xFF00,86,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.190,0xFF00,87,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.200,0xFF00,88,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.211,0xFF00,89,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.220,0xFF00,90,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.230,0xFF00,91,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.240,0xFF00,92,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.250,0xFF00,93,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.260,0xFF00,94,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.270,0xFF00,95,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.280,0xFF00,96,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.290,0xFF02,97,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.300,0xFF02,98,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.310,0xFF02,99,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12:57:34.320,0xFF00,100,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
