Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
18:21:25.352,0xFF02,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.362,0xFF02,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.372,0xFF02,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.382,0xFF02,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.392,0xFF02,5,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.402,0xFF02,6,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.412,0xFF03,7,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.422,0xFF02,8,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.432,0xFF02,9,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.442,0xFF03,10,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.452,0xFF03,11,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.462,0xFF03,12,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.472,0xFF03,13,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.482,0xFF03,14,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.492,0xFF03,15,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.502,0xFF03,16,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.512,0xFF03,17,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.522,0xFF03,18,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.532,0xFF03,19,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.542,0xFF02,20,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.552,0xFF02,21,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.562,0xFF03,22,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.572,0xFF02,23,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.582,0xFF02,24,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.592,0xFF03,25,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.602,0xFF03,26,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.612,0xFF03,27,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.622,0xFF03,28,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.632,0xFF03,29,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.642,0xFF03,30,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.652,0xFF03,31,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.662,0xFF03,32,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.672,0xFF03,33,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.682,0xFF03,34,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.692,0xFF02,35,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.702,0xFF02,36,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.712,0xFF03,37,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.722,0xFF02,38,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.732,0xFF02,39,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.742,0xFF03,40,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.752,0xFF03,41,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.762,0xFF03,42,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.772,0xFF03,43,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.782,0xFF03,44,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.792,0xFF03,45,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.802,0xFF03,46,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.812,0xFF03,47,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.822,0xFF03,48,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.831,0xFF03,49,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.851,0xFF02,50,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.861,0xFF03,51,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.871,0xFF02,52,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.881,0xFF02,53,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.891,0xFF03,54,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.901,0xFF03,55,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.911,0xFF03,56,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.921,0xFF03,57,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.931,0xFF03,58,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.941,0xFF03,59,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.951,0xFF03,60,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.961,0xFF03,61,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.971,0xFF03,62,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.981,0xFF03,63,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:25.991,0xFF02,64,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:21:26.001,0xFF02,65,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
