Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
18:18:21.171,0xFF03,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.181,0xFF03,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.191,0xFF03,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.201,0xFF03,4,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.211,0xFF03,5,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.221,0xFF03,6,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.231,0xFF03,7,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.241,0xFF03,8,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.251,0xFF03,9,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.261,0xFF03,10,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.271,0xFF03,11,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.281,0xFF03,12,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.291,0xFF03,13,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.301,0xFF03,14,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.311,0xFF03,15,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.321,0xFF03,16,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.331,0xFF03,17,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.341,0xFF03,18,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:18:21.351,0xFF03,19,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
