Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
18:26:29.301,0xFF03,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.311,0xFF03,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.321,0xFF03,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.331,0xFF03,4,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.341,0xFF03,5,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.351,0xFF03,6,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.361,0xFF03,7,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.371,0xFF03,8,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.381,0xFF03,9,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.391,0xFF03,10,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.401,0xFF03,11,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.411,0xFF03,12,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.421,0xFF03,13,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.431,0xFF03,14,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.441,0xFF03,15,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.451,0xFF03,16,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.461,0xFF03,17,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.471,0xFF03,18,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.481,0xFF03,19,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.491,0xFF03,20,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.501,0xFF03,21,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.511,0xFF03,22,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.521,0xFF03,23,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.531,0xFF03,24,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.541,0xFF03,25,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.551,0xFF03,26,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.561,0xFF03,27,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.571,0xFF03,28,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.581,0xFF03,29,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.591,0xFF03,30,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.601,0xFF03,31,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.611,0xFF03,32,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.621,0xFF03,33,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.631,0xFF03,34,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.641,0xFF03,35,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.651,0xFF03,36,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.661,0xFF03,37,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.671,0xFF03,38,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.681,0xFF03,39,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.691,0xFF03,40,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.702,0xFF03,41,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:26:29.711,0xFF03,42,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
