Time,Hex,Event_No,IN_1,IN_2,IN_3,IN_4,IN_5,IN_6,IN_7,IN_8,IN_9,IN_10,IN_11,IN_12,IN_13,IN_14,IN_15,IN_16
18:22:36.028,0xFF02,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.038,0xFF02,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.048,0xFF02,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.058,0xFF02,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.068,0xFF02,5,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.078,0xFF02,6,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.088,0xFF02,7,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.098,0xFF02,8,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.108,0xFF02,9,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.118,0xFF02,10,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.128,0xFF02,11,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.138,0xFF02,12,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.148,0xFF02,13,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.158,0xFF02,14,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.168,0xFF02,15,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.178,0xFF02,16,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.188,0xFF02,17,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.198,0xFF02,18,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.208,0xFF02,19,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.217,0xFF02,20,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.227,0xFF02,21,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
18:22:36.237,0xFF02,22,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
